fold,era,test_return_pct,test_profit_factor,test_sharpe_trade,test_max_dd_mtm_pct,test_n_trades,win_rate_pct,fold_metric
11,2,19.401660488719806,1.3478007359990682,2.3718225542126894,-7.148859083627713,241.0,54.77178423236515,2.71395201132911
12,2,6.506694313722594,1.1128208513037303,0.902718260519275,-7.798938358282104,237.0,49.36708860759494,0.834305134212632
13,3,12.558672552838823,1.2481966897893184,1.7630554637066178,-6.7012301012777336,239.0,50.627615062761514,1.8740846625225185
14,3,9.401423799593411,1.1718823424239309,1.2608408089193832,-7.952382239086697,219.0,49.31506849315068,1.1822147775272347
15,3,-4.618128145052102,0.9150538040399587,-0.653685149182581,-8.864284936250977,222.0,45.94594594594595,-0.5209814641862442
16,3,-13.184599700178856,0.8086526624799362,-1.6152300142449656,-20.28628329792409,241.0,46.47302904564315,-0.6499268252616804
17,3,5.05195751313372,1.084509597482566,0.6724427201131981,-15.961408009339884,258.0,47.674418604651166,0.31651076835937947
18,3,-3.892930538039985,0.8989525125699054,-1.3208867047335402,-7.180537517033647,229.0,43.66812227074236,-0.5421502956854118
19,4,12.576196405902662,1.3067801447528256,1.8656039189566043,-11.478808795610151,237.0,50.63291139240506,1.0956011751595849
20,4,2.0161246395098864,1.0460204902637633,0.6812530965605681,-6.507775605891675,221.0,50.678733031674206,0.3098024212274055
21,4,5.868498202396988,1.1252684414196255,0.9752126588310973,-11.275201398342316,213.0,48.35680751173709,0.5204783484630063
22,4,3.307681800287665,1.0750675245442074,0.854517285603911,-9.30434841425889,222.0,51.80180180180181,0.35549848877312584
23,4,8.954948162867904,1.1913354655314723,1.3154926345892108,-6.810944416134723,231.0,51.082251082251084,1.31478802582123
24,4,-9.708817435714678,0.805279748627933,-1.7218846242325114,-11.869000075310199,232.0,49.137931034482754,-0.8179979251926104
25,4,37.2287684030366,1.6835447942976043,3.921605760917833,-6.074373179559933,241.0,56.016597510373444,6.128824703808153
