fold,era,test_return_pct,test_profit_factor,test_sharpe_trade,test_max_dd_mtm_pct,test_n_trades,win_rate_pct,fold_metric
11,2,3.690638913966704,1.1381606186060484,0.7744753384653197,-8.904637863877596,117.0,55.55555555555556,0.41446254978409486
12,2,-0.1502198959392298,0.9960652147882676,0.04042064950896239,-7.281839145052659,142.0,47.88732394366197,-0.02062938949170422
13,3,14.018972892096393,1.477394313841245,2.4147260601864753,-4.0256724472745535,150.0,54.0,3.4823928364036347
14,3,2.3486167547025705,1.1078126247001394,0.6324627193845459,-3.656089621941283,104.0,48.07692307692308,0.642384896860247
15,3,1.1805656826477495,1.0465073518883405,0.3119010671866461,-7.746074201915986,128.0,49.21875,0.15240825892885682
16,3,-5.329985097721601,0.8498868687295732,-0.8967568272657392,-11.2831974841755,132.0,47.72727272727273,-0.47238250550846234
17,3,15.406220056813623,1.490158862345506,2.5718842702380353,-3.7749072909988413,161.0,50.931677018633536,4.081218125157489
18,3,-5.6781576484778995,0.8422553136107245,-1.0595871442526477,-12.338468573575778,170.0,42.94117647058823,-0.4601995470198234
19,4,1.7829005528188002,1.0604278264240488,0.4142895017979953,-7.062780731028894,144.0,50.69444444444444,0.2524360617604888
20,4,-2.3919775220101247,0.9223654799750672,-0.5371691549356629,-6.039919340688837,146.0,51.369863013698634,-0.3960280571788771
21,4,1.3200989313968403,1.0451167089467868,0.3258966089931962,-8.178848669018935,137.0,47.44525547445255,0.1614040049912292
22,4,5.447514595770486,1.21054881785103,1.1339887392333312,-7.900524592013403,122.0,50.0,0.6895130231323309
23,4,8.24414560638358,1.3129062560456155,1.8318320799995425,-6.53350535699958,141.0,51.06382978723404,1.2618257973189428
24,4,2.425507645222069,1.0856382135592675,0.5663400828644303,-6.519723482002471,140.0,51.42857142857142,0.3720261529369491
25,4,27.930702335466286,1.8420543216670147,3.411797301076135,-4.706893977478444,150.0,56.666666666666664,5.933998613333797
